video,frame,sports_ball_positions,LEFT_SHOULDER_vel,RIGHT_SHOULDER_vel,LEFT_SHOULDER_acc,RIGHT_SHOULDER_acc,LEFT_ELBOW_vel,RIGHT_ELBOW_vel,LEFT_ELBOW_acc,RIGHT_ELBOW_acc,LEFT_WRIST_vel,RIGHT_WRIST_vel,LEFT_WRIST_acc,RIGHT_WRIST_acc,LEFT_HIP_vel,RIGHT_HIP_vel,LEFT_HIP_acc,RIGHT_HIP_acc,NOSE_pos_x,NOSE_pos_y,LEFT_SHOULDER_pos_x,LEFT_SHOULDER_pos_y,RIGHT_SHOULDER_pos_x,RIGHT_SHOULDER_pos_y,LEFT_ELBOW_pos_x,LEFT_ELBOW_pos_y,RIGHT_ELBOW_pos_x,RIGHT_ELBOW_pos_y,LEFT_WRIST_pos_x,LEFT_WRIST_pos_y,RIGHT_WRIST_pos_x,RIGHT_WRIST_pos_y,LEFT_HIP_pos_x,LEFT_HIP_pos_y,RIGHT_HIP_pos_x,RIGHT_HIP_pos_y,LEFT_ELBOW_LEFT_SHOULDER_LEFT_WRIST_angle,RIGHT_ELBOW_RIGHT_SHOULDER_RIGHT_WRIST_angle,LEFT_SHOULDER_LEFT_HIP_LEFT_ELBOW_angle,RIGHT_SHOULDER_RIGHT_HIP_RIGHT_ELBOW_angle,is_shot,shot_id,shot_invalid,make
long_vid.mov,58,"88.58,-33.94",62.61,43.32,-179.28,487.51,28.64,54.06,-482.92,-1736.79,137.47,113.24,-3239.74,-1750.02,16.37,16.37,148.42,148.42,56.99,-314.32,82.48,-208.86,-59.6,-226.4,83.4,-102.26,-90.76,-103.57,85.52,-59.53,-5.45,-61.05,33.48,-0.03,-33.48,0.03,177.64,102.26,13.7,20.82,0,0,0,
long_vid.mov,59,"87.37,-38.18",68.44,37.27,321.46,-333.4,51.27,70.1,1247.07,883.55,136.96,151.38,-28.1,2101.6,14.34,14.34,-111.69,-111.69,54.83,-316.13,83.41,-210.1,-59.58,-227.16,85.11,-102.17,-91.75,-104.89,82.84,-60.54,-8.11,-63.11,33.74,0.32,-33.74,-0.32,175.96,101.8,14.19,21.24,0,0,0,
long_vid.mov,60,"86.27,-42.4",92.74,54.11,1339.1,927.64,90.67,81.73,2171.03,641.26,125.47,149.62,-633.18,-96.81,21.59,21.59,399.52,399.52,54.93,-318.87,85.12,-212.03,-58.7,-228.46,87.22,-103.58,-91.48,-106.75,81.95,-61.9,-6.61,-65.22,33.54,0.76,-33.54,-0.76,171.69,101.0,14.73,21.38,0,0,0,
long_vid.mov,61,"84.2,-44.94",85.34,58.16,-408.16,223.37,90.4,91.21,-15.06,522.23,143.94,153.49,1017.83,213.08,24.75,24.75,174.32,174.32,53.52,-320.87,85.39,-212.47,-59.5,-228.2,86.59,-103.82,-92.89,-106.97,79.46,-59.67,-8.95,-65.75,33.98,0.77,-33.98,-0.77,170.19,100.75,14.19,21.8,0,0,0,
long_vid.mov,62,"85.4,-46.39",82.62,64.58,-149.89,353.97,106.35,72.78,879.14,-1015.62,154.34,117.41,573.11,-1988.26,23.45,23.45,-72.01,-72.01,53.87,-322.74,86.79,-212.54,-58.46,-227.81,89.14,-103.35,-92.25,-106.85,82.85,-59.12,-7.56,-65.99,34.29,0.94,-34.29,-0.94,170.68,100.15,15.05,21.69,0,0,0,
long_vid.mov,63,"84.78,-47.09",73.79,69.36,-486.41,263.23,87.4,74.94,-1044.28,118.85,151.98,77.47,-130.24,-2200.79,16.56,16.56,-379.5,-379.5,55.44,-322.53,88.87,-212.31,-56.69,-227.35,90.62,-103.12,-90.29,-106.45,83.8,-57.96,-7.78,-66.34,34.25,1.04,-34.25,-1.04,170.5,100.39,15.28,21.2,0,0,0,
long_vid.mov,64,"84.73,-48.22",99.15,74.37,1397.7,276.09,100.64,63.93,729.62,-606.36,105.1,38.14,-2583.24,-2167.54,15.28,15.28,-70.72,-70.72,57.02,-322.47,90.75,-211.99,-55.64,-226.97,91.99,-102.87,-89.58,-106.03,83.05,-58.22,-7.58,-66.49,33.99,1.3,-33.99,-1.3,168.03,100.07,15.55,21.15,0,0,0,
long_vid.mov,65,"84.1,-49.59",91.06,69.4,-445.82,-273.88,67.6,62.02,-1820.92,-105.62,84.73,36.58,-1122.35,-85.97,17.69,17.69,132.81,132.81,57.59,-323.69,91.64,-212.33,-54.83,-227.19,92.71,-103.18,-89.16,-106.38,84.66,-59.91,-8.36,-67.55,33.69,1.69,-33.69,-1.69,168.89,99.81,15.71,21.22,0,0,0,
long_vid.mov,66,"82.93,-52.0",76.92,72.41,-779.4,165.69,74.03,55.16,354.34,-378.03,99.74,71.16,826.97,1905.6,20.72,20.72,167.16,167.16,58.45,-325.99,92.75,-213.06,-53.14,-228.24,94.56,-103.36,-87.94,-107.45,85.2,-62.15,-7.39,-69.63,33.65,1.96,-33.65,-1.96,166.27,99.08,16.31,20.99,0,0,0,
long_vid.mov,67,"81.92,-53.05",55.12,56.07,-1201.52,-900.45,54.3,61.63,-1086.89,356.54,133.71,100.63,1872.17,1624.37,23.46,23.46,150.81,150.81,57.86,-326.63,92.1,-212.78,-53.31,-228.11,94.45,-103.06,-89.12,-107.47,82.74,-63.1,-8.16,-71.33,33.14,1.95,-33.14,-1.95,162.44,97.52,16.58,21.63,0,0,0,
long_vid.mov,68,"79.24,-54.54",60.8,65.51,313.19,520.21,70.2,90.94,876.02,1615.56,151.5,120.07,979.98,1071.28,21.17,21.17,-126.2,-126.2,56.4,-327.1,90.83,-212.91,-54.66,-228.23,92.81,-103.28,-91.24,-107.76,79.58,-64.05,-10.1,-72.71,32.85,2.18,-32.85,-2.18,160.34,96.47,16.12,22.4,0,0,0,
long_vid.mov,69,"78.48,-56.95",60.59,47.38,-11.39,-998.91,60.57,91.58,-530.5,35.27,152.02,112.73,28.65,-404.49,27.96,27.96,374.17,374.17,55.2,-328.24,90.14,-214.03,-55.05,-229.16,92.24,-104.48,-92.35,-109.0,77.58,-65.25,-10.01,-74.61,32.57,2.76,-32.57,-2.76,158.41,95.42,15.97,22.91,0,0,0,
long_vid.mov,70,"76.27,-58.17",75.33,74.41,812.09,1489.54,82.59,119.96,1213.27,1563.76,163.89,90.36,654.12,-1233.11,34.18,34.18,342.76,342.76,53.23,-328.37,88.63,-214.17,-56.74,-229.16,90.73,-104.59,-95.04,-109.48,74.32,-65.72,-10.07,-75.25,33.4,2.95,-33.4,-2.95,156.01,94.2,15.37,23.63,0,0,0,
long_vid.mov,71,"76.09,-58.75",60.6,60.88,-811.54,-745.78,86.68,89.6,225.39,-1673.05,210.14,83.44,2549.07,-381.34,32.22,32.22,-107.83,-107.83,53.45,-327.98,89.02,-213.91,-56.47,-228.61,92.61,-104.62,-95.52,-109.42,78.71,-69.53,-9.72,-77.21,33.16,2.85,-33.16,-2.85,156.52,92.44,16.33,24.04,0,0,0,
long_vid.mov,72,"74.89,-59.58",50.9,47.34,-534.91,-745.96,90.61,76.0,216.57,-749.45,227.03,84.88,930.39,79.35,30.19,30.19,-111.87,-111.87,53.57,-328.34,89.63,-214.41,-56.74,-228.6,94.13,-104.85,-96.35,-109.83,79.78,-72.61,-10.5,-79.03,33.69,2.86,-33.69,-2.86,153.66,91.29,16.79,24.27,0,0,0,
long_vid.mov,73,"74.1,-60.23",30.74,23.24,-1110.59,-1328.08,83.91,39.08,-369.22,-2034.37,221.37,92.32,-311.54,410.18,17.06,17.06,-723.55,-723.55,52.99,-328.71,89.48,-214.8,-57.12,-228.56,95.28,-104.79,-96.97,-110.18,81.08,-75.29,-11.24,-79.78,33.83,2.86,-33.83,-2.86,151.29,90.92,17.36,24.5,0,0,0,
long_vid.mov,74,"71.19,-60.67",36.92,33.65,340.38,573.67,68.79,60.99,-833.03,1207.03,151.31,84.99,-3860.98,-403.94,20.19,20.19,172.67,172.67,51.98,-329.11,88.98,-215.43,-58.3,-228.53,96.33,-104.85,-98.64,-110.42,82.03,-77.05,-12.59,-80.63,34.26,2.84,-34.26,-2.84,148.98,90.24,17.88,24.94,0,0,0,
long_vid.mov,75,"71.15,-61.35",44.01,34.36,390.89,39.31,64.89,54.35,-214.92,-365.54,107.26,65.19,-2427.65,-1090.94,18.15,18.15,-112.6,-112.6,51.38,-329.29,89.65,-216.4,-58.61,-228.51,97.6,-105.24,-98.35,-110.9,81.23,-77.37,-12.22,-81.45,34.68,2.83,-34.68,-2.83,145.49,90.21,18.17,24.72,0,0,0,
long_vid.mov,76,"70.11,-62.05",58.27,39.54,785.83,285.27,76.15,53.73,620.14,-34.53,184.64,58.45,4264.18,-371.42,23.76,23.76,309.34,309.34,50.52,-329.71,89.48,-217.58,-59.27,-228.48,98.42,-106.8,-98.8,-111.42,82.94,-84.36,-12.73,-81.9,35.12,2.77,-35.12,-2.77,140.77,90.27,18.47,24.77,0,0,0,
long_vid.mov,77,"69.29,-62.65",57.29,23.98,-54.0,-857.47,78.03,34.81,103.97,-1042.62,162.34,46.94,-1228.89,-634.28,23.57,23.57,-10.65,-10.65,50.33,-330.74,89.88,-218.22,-59.44,-228.76,99.27,-107.58,-98.73,-112.06,82.17,-84.53,-12.92,-82.86,35.54,2.76,-35.54,-2.76,138.58,90.19,18.67,24.64,0,0,0,
long_vid.mov,78,"69.48,-62.9",50.95,28.93,-349.38,272.6,80.33,42.49,126.38,423.22,172.56,52.26,563.56,292.8,18.83,18.83,-261.21,-261.21,50.59,-332.03,90.39,-218.87,-59.21,-229.3,100.64,-108.1,-98.27,-112.92,82.34,-85.93,-12.74,-84.03,35.42,2.86,-35.42,-2.86,135.17,90.11,19.21,24.55,0,0,0,
long_vid.mov,79,"68.52,-63.82",38.39,23.37,-692.51,-306.39,70.99,44.48,-514.33,109.85,68.86,42.19,-5714.97,-554.74,12.84,12.84,-330.28,-330.28,50.09,-332.08,90.73,-219.25,-59.1,-229.64,101.89,-108.16,-97.94,-113.65,83.73,-86.61,-12.62,-83.97,35.3,2.88,-35.3,-2.88,134.15,90.67,19.75,24.5,0,0,0,
long_vid.mov,80,"68.18,-64.51",37.4,30.91,-54.56,415.88,58.16,51.3,-707.02,375.83,102.79,28.72,1870.15,-742.11,7.43,7.43,-297.95,-297.95,49.64,-332.21,90.59,-219.94,-59.16,-230.38,102.08,-108.58,-97.91,-114.67,86.19,-87.54,-12.53,-84.19,35.43,2.87,-35.43,-2.87,137.06,91.13,19.79,24.47,0,0,0,
long_vid.mov,81,"67.37,-64.79",41.11,39.6,204.63,478.51,50.88,58.86,-401.18,416.42,86.39,12.62,-904.12,-887.22,9.16,9.16,95.33,95.33,49.07,-332.14,90.46,-220.96,-59.87,-231.17,101.62,-109.53,-98.47,-115.94,85.78,-87.22,-12.66,-84.48,35.68,2.89,-35.68,-2.89,138.92,91.61,19.47,24.57,0,0,0,
long_vid.mov,82,"66.19,-65.01",43.39,52.48,125.64,709.96,38.14,79.91,-702.25,1160.19,63.05,21.14,-1286.2,469.14,9.65,9.65,27.19,27.19,46.04,-332.81,90.46,-221.6,-60.43,-232.06,101.42,-110.06,-99.44,-117.61,85.6,-87.43,-12.62,-85.07,35.75,3.01,-35.75,-3.01,139.43,91.72,19.3,24.97,0,0,0,
long_vid.mov,83,"65.11,-66.24",39.77,64.55,-199.49,665.33,36.21,99.41,-106.54,1074.4,19.84,25.86,-2380.99,260.1,14.0,14.0,239.35,239.35,43.72,-333.57,90.86,-221.91,-61.51,-232.95,101.7,-110.27,-101.28,-118.6,85.87,-87.35,-12.89,-85.49,36.12,3.04,-36.12,-3.04,139.82,91.36,19.23,25.48,0,0,0,
long_vid.mov,84,"65.92,-65.52",25.91,69.27,-763.78,260.11,28.71,102.77,-413.12,185.34,12.48,26.95,-405.77,60.43,20.15,20.15,339.09,339.09,41.77,-334.44,90.95,-222.17,-62.46,-233.86,102.34,-110.38,-102.49,-119.6,85.87,-87.23,-13.26,-85.56,36.71,3.04,-36.71,-3.04,138.74,91.57,19.36,25.67,0,0,0,
long_vid.mov,85,"65.6,-65.29",23.79,71.92,-117.01,146.03,29.36,102.95,36.0,9.92,13.56,53.05,59.52,1438.11,20.26,20.26,5.88,5.88,40.12,-335.29,90.52,-222.46,-63.38,-234.64,102.93,-110.46,-104.02,-120.81,85.78,-86.91,-15.14,-86.27,36.86,3.03,-36.86,-3.03,137.61,91.59,19.71,26.18,0,0,0,
long_vid.mov,86,"65.47,-65.85",24.0,55.99,11.94,-877.86,46.01,84.92,917.35,-993.4,17.79,61.94,233.47,490.09,18.12,18.12,-117.75,-117.75,39.13,-336.08,90.02,-222.56,-63.86,-234.86,104.18,-110.65,-104.5,-121.8,85.82,-86.4,-16.08,-86.55,37.1,3.04,-37.1,-3.04,135.66,91.97,20.41,26.35,0,0,0,
long_vid.mov,87,"65.92,-66.3",35.09,52.51,611.14,-192.14,46.51,69.64,27.73,-842.22,62.74,83.31,2476.7,1177.46,15.17,15.17,-162.38,-162.38,37.77,-335.96,89.21,-222.91,-64.98,-234.98,104.76,-110.99,-105.24,-121.83,84.44,-84.23,-17.62,-86.67,37.52,3.12,-37.52,-3.12,134.89,92.28,20.79,26.34,0,0,0,
long_vid.mov,88,"64.77,-66.31",47.85,62.62,703.17,557.13,41.56,66.47,-272.97,-174.88,91.15,61.8,1565.78,-1185.17,16.75,16.75,86.89,86.89,36.77,-335.39,88.0,-222.94,-66.67,-234.52,104.81,-111.31,-106.94,-121.33,85.22,-82.52,-18.43,-86.88,37.68,2.94,-37.68,-2.94,137.2,91.68,21.13,26.72,0,0,0,
long_vid.mov,89,"63.9,-67.04",58.21,80.78,570.73,1000.75,41.77,57.72,11.57,-482.19,95.54,54.86,241.74,-382.62,18.39,18.39,90.38,90.38,36.09,-335.36,87.06,-223.47,-68.19,-234.67,103.79,-112.07,-107.57,-121.36,85.96,-82.39,-17.93,-87.22,38.01,2.89,-38.01,-2.89,140.46,91.69,20.77,26.58,0,0,0,
long_vid.mov,90,"63.86,-67.02",55.21,69.89,-165.14,-599.93,50.86,45.88,501.11,-652.29,64.71,33.9,-1698.77,-1155.04,14.74,14.74,-200.96,-200.96,35.45,-335.27,86.35,-223.56,-68.68,-234.87,102.79,-112.67,-107.66,-121.33,86.75,-81.97,-17.69,-87.53,38.24,2.92,-38.24,-2.92,143.98,91.64,20.43,26.43,0,0,0,
long_vid.mov,91,"63.88,-65.7",40.81,48.21,-793.54,-1194.54,53.58,22.52,149.89,-1287.49,48.92,27.56,-870.14,-349.56,21.94,21.94,396.59,396.59,34.41,-334.75,86.24,-223.14,-69.17,-234.58,102.68,-112.21,-107.82,-120.85,87.48,-81.25,-17.19,-87.5,38.86,2.9,-38.86,-2.9,145.42,91.44,20.26,26.22,0,0,0,
long_vid.mov,92,"64.84,-64.06",45.05,38.46,233.29,-537.66,47.71,32.27,-323.84,537.66,61.77,28.35,707.94,43.53,26.89,26.89,272.6,272.6,33.57,-333.58,85.99,-221.86,-69.5,-233.64,102.05,-111.49,-108.24,-119.78,88.53,-80.25,-16.64,-87.17,39.41,2.65,-39.41,-2.65,148.31,90.8,20.0,26.21,0,0,0,
long_vid.mov,93,"64.94,-62.97",58.73,56.84,754.23,1013.23,49.51,66.55,99.56,1888.7,63.87,59.91,116.09,1739.55,28.02,28.02,62.27,62.27,32.31,-332.39,85.43,-220.51,-70.43,-232.43,101.51,-110.34,-109.74,-118.51,87.55,-80.03,-18.49,-86.15,39.7,2.58,-39.7,-2.58,146.97,90.49,19.89,26.65,0,0,0,
long_vid.mov,94,"64.96,-61.36",92.24,81.07,1846.27,1335.24,67.8,104.08,1007.54,2068.17,84.21,91.04,1120.51,1715.12,23.21,23.21,-264.88,-264.88,31.53,-330.65,84.52,-218.45,-70.79,-230.57,100.96,-108.98,-111.06,-116.33,86.65,-78.1,-18.49,-83.95,39.95,2.31,-39.95,-2.31,146.6,89.86,19.96,27.11,0,0,0,
long_vid.mov,95,"65.24,-60.63",77.6,76.64,-806.77,-244.31,62.33,97.69,-301.44,-351.95,107.54,97.43,1285.83,352.5,17.45,17.45,-317.23,-317.23,31.64,-329.92,84.29,-217.99,-70.58,-229.85,100.7,-109.58,-111.22,-115.54,87.49,-80.69,-17.9,-83.16,39.71,2.14,-39.71,-2.14,146.81,89.57,20.06,27.29,0,0,0,
long_vid.mov,96,"63.56,-59.0",79.57,74.28,108.93,-130.24,74.4,89.99,665.33,-424.32,103.8,88.28,-205.92,-504.23,20.94,20.94,192.32,192.32,31.27,-328.47,83.61,-216.58,-70.83,-228.47,99.4,-108.16,-111.8,-114.11,87.68,-79.91,-18.59,-81.7,39.69,1.65,-39.69,-1.65,149.18,89.47,19.66,27.53,0,0,0,
long_vid.mov,97,"64.0,-60.33",56.24,50.32,-1286.02,-1320.0,61.86,50.19,-691.04,-2193.44,81.79,66.78,-1213.27,-1185.17,25.5,25.5,251.29,251.29,31.66,-328.58,84.59,-216.55,-70.24,-228.47,100.17,-107.98,-111.45,-113.97,88.6,-79.76,-17.57,-81.74,40.31,1.72,-40.31,-1.72,149.54,89.15,19.63,27.31,0,0,0,
long_vid.mov,98,"64.57,-57.89",77.14,66.13,1151.73,871.24,82.05,69.45,1112.43,1061.36,70.62,80.25,-615.55,742.29,29.89,29.89,241.74,241.74,32.04,-326.87,84.72,-214.91,-70.1,-226.87,100.14,-106.23,-110.67,-112.28,87.99,-77.74,-17.42,-80.02,40.82,1.85,-40.82,-1.85,148.82,89.59,19.53,26.91,0,0,0,
long_vid.mov,99,"64.28,-56.64",62.67,55.42,-797.22,-590.19,74.16,55.53,-434.8,-766.72,71.06,60.84,24.25,-1069.63,31.11,31.11,67.05,67.05,32.68,-326.07,84.9,-214.15,-70.43,-226.12,100.71,-104.84,-110.33,-111.57,88.15,-76.93,-17.73,-79.56,41.31,1.62,-41.31,-1.62,147.55,89.87,19.65,26.6,0,0,0,
long_vid.mov,100,"64.16,-56.36",61.6,62.62,-58.78,396.4,73.61,62.28,-29.94,371.6,69.84,56.53,-67.23,-237.33,24.53,24.53,-362.24,-362.24,32.73,-325.04,84.23,-213.52,-70.96,-225.29,100.54,-104.11,-110.6,-110.87,88.16,-76.06,-18.14,-78.88,41.44,1.39,-41.44,-1.39,147.7,89.98,19.74,26.62,0,0,0,
long_vid.mov,101,"63.41,-55.79",34.99,41.45,-1466.76,-1166.62,51.24,34.45,-1232.75,-1533.26,39.48,29.78,-1672.86,-1474.11,18.49,18.49,-332.85,-332.85,32.6,-324.57,84.09,-213.37,-71.25,-224.94,100.26,-103.65,-110.86,-110.65,87.77,-75.82,-17.94,-78.69,41.63,1.46,-41.63,-1.46,147.46,89.86,19.56,26.67,0,0,0,
long_vid.mov,102,"62.78,-54.39",41.02,49.22,332.66,428.36,52.38,40.81,62.64,350.48,47.11,37.88,420.47,446.55,11.99,11.99,-358.56,-358.56,31.83,-323.4,83.58,-212.39,-71.7,-223.78,99.6,-102.24,-111.37,-109.64,87.27,-74.68,-18.07,-77.7,41.53,1.29,-41.53,-1.29,147.62,89.73,19.41,26.89,0,0,0,
long_vid.mov,103,"61.73,-51.52",68.46,77.7,1511.77,1569.45,91.44,71.81,2152.48,1708.13,83.89,74.91,2027.02,2040.25,15.47,15.47,192.14,192.14,30.7,-320.95,83.38,-209.98,-72.01,-221.27,98.73,-99.49,-111.74,-107.23,85.89,-72.17,-18.97,-75.04,41.53,0.84,-41.53,-0.84,146.91,89.93,19.14,27.08,0,0,0,
long_vid.mov,104,"61.21,-50.66",76.98,84.37,469.88,367.38,118.65,80.13,1499.46,458.31,123.26,92.89,2169.56,991.19,17.74,17.74,124.91,124.91,29.75,-320.18,83.38,-209.32,-72.01,-220.45,98.63,-97.47,-112.07,-106.51,84.49,-69.98,-19.41,-73.87,41.48,1.16,-41.48,-1.16,145.01,90.03,19.02,27.3,0,0,0,
long_vid.mov,105,"60.86,-50.97",64.43,66.84,-691.96,-965.66,99.41,66.78,-1060.44,-735.31,122.32,77.91,-51.98,-825.5,19.63,19.63,104.15,104.15,29.18,-320.32,83.19,-209.7,-72.28,-220.54,98.34,-97.05,-112.47,-106.54,83.42,-69.44,-19.59,-73.89,41.26,0.96,-41.26,-0.96,143.96,89.95,18.92,27.46,0,0,0,
long_vid.mov,106,"61.05,-50.86",35.0,33.76,-1621.62,-1822.94,59.43,34.16,-2202.81,-1797.59,95.78,38.66,-1462.54,-2162.95,23.7,23.7,224.28,224.28,28.18,-320.55,82.53,-210.18,-73.01,-220.6,97.63,-97.11,-113.13,-106.56,82.03,-69.13,-20.26,-73.96,40.63,0.76,-40.63,-0.76,143.25,89.96,18.85,27.76,0,0,0,
long_vid.mov,107,"59.97,-51.07",48.72,41.25,755.88,412.57,45.88,42.34,-746.89,450.77,80.67,38.65,-832.67,-0.92,30.38,30.38,367.93,367.93,26.62,-320.58,81.26,-210.79,-74.23,-220.52,96.37,-97.34,-114.37,-106.7,80.3,-68.72,-21.5,-73.81,39.95,0.87,-39.95,-0.87,143.09,90.08,18.63,28.29,0,0,0,
long_vid.mov,108,"58.48,-53.0",82.68,66.99,1871.43,1418.27,78.17,72.7,1779.59,1672.68,90.11,68.61,520.03,1651.19,35.16,35.16,263.59,263.59,25.29,-322.32,80.29,-212.85,-75.34,-221.8,95.12,-99.23,-115.49,-108.43,79.13,-69.95,-22.78,-75.11,39.39,0.92,-39.39,-0.92,143.92,90.27,18.27,28.74,0,0,0,
long_vid.mov,109,"58.04,-52.66",88.76,68.92,335.05,106.35,92.73,82.85,801.99,559.34,86.14,83.28,-218.41,808.42,32.57,32.57,-142.54,-142.54,23.99,-323.28,79.77,-213.87,-75.94,-222.38,93.92,-100.12,-116.32,-109.31,77.95,-70.23,-23.98,-75.94,39.0,1.27,-39.0,-1.27,144.81,90.22,17.82,29.14,0,0,0,
long_vid.mov,110,"57.23,-53.25",68.81,48.97,-1099.2,-1099.02,87.55,63.41,-285.45,-1071.28,71.39,72.05,-813.2,-618.85,22.66,22.66,-546.29,-546.29,22.87,-323.48,79.78,-214.19,-76.07,-222.31,92.94,-100.32,-116.48,-109.39,76.98,-70.33,-24.6,-76.12,38.87,1.35,-38.87,-1.35,145.39,90.22,17.34,29.25,0,0,0,
long_vid.mov,111,"58.18,-53.65",47.59,38.88,-1169.19,-556.4,62.48,42.43,-1381.35,-1155.78,48.91,57.81,-1238.81,-784.91,19.4,19.4,-179.46,-179.46,22.12,-324.7,80.27,-215.2,-75.24,-223.09,92.98,-101.23,-116.12,-110.23,76.6,-70.03,-24.38,-77.14,38.85,1.73,-38.85,-1.73,145.93,89.92,17.17,29.25,0,0,0,
long_vid.mov,112,"58.12,-56.22",68.16,62.48,1133.37,1300.52,76.82,57.41,790.24,825.32,67.6,72.64,1030.13,817.24,18.9,18.9,-27.92,-27.92,21.21,-327.05,80.2,-217.47,-74.95,-225.19,93.62,-103.42,-116.32,-112.25,77.07,-72.21,-23.72,-79.31,38.67,2.19,-38.67,-2.19,145.35,89.47,17.42,29.36,0,0,0,
long_vid.mov,113,"56.02,-59.6",120.9,109.32,2906.16,2581.21,116.83,99.29,2204.65,2308.07,104.37,118.94,2026.1,2551.64,19.91,19.91,56.03,56.03,20.55,-330.19,80.2,-220.66,-75.48,-227.83,93.53,-106.59,-116.6,-114.7,76.59,-75.15,-23.32,-82.45,38.87,2.26,-38.87,-2.26,145.03,89.1,17.17,29.19,0,0,0,
long_vid.mov,114,"56.53,-58.38",107.89,101.82,-716.76,-412.94,106.73,96.7,-556.4,-142.73,106.41,109.88,112.6,-499.27,18.92,18.92,-54.74,-54.74,20.07,-329.83,79.79,-220.6,-76.05,-227.38,93.32,-106.3,-116.61,-113.92,76.22,-75.6,-22.93,-82.06,38.95,1.94,-38.95,-1.94,144.13,89.12,17.15,29.01,0,0,0,
long_vid.mov,115,"57.41,-56.58",89.89,92.27,-992.11,-526.46,80.48,87.92,-1446.38,-483.84,86.19,92.67,-1114.08,-948.39,17.61,17.61,-72.37,-72.37,19.74,-328.84,79.43,-219.37,-76.76,-225.95,93.33,-105.45,-116.8,-112.39,76.0,-74.5,-23.13,-80.73,39.35,1.8,-39.35,-1.8,143.78,89.25,17.23,28.9,0,0,0,
long_vid.mov,116,"56.47,-57.33",47.11,56.26,-2357.48,-1984.4,38.65,55.29,-2305.13,-1798.51,45.26,54.48,-2255.53,-2104.54,20.02,20.02,132.99,132.99,20.03,-329.34,78.78,-219.93,-77.46,-226.2,93.36,-106.34,-117.43,-112.67,75.58,-75.13,-24.12,-81.17,39.63,1.98,-39.63,-1.98,143.03,89.26,17.32,28.97,0,0,0,
long_vid.mov,117,"55.72,-58.74",69.72,65.93,1246.15,533.07,62.87,67.19,1334.51,655.96,68.22,77.51,1265.08,1268.93,17.32,17.32,-148.61,-148.61,20.24,-330.63,78.17,-221.46,-78.04,-227.31,93.17,-108.01,-118.03,-113.96,74.53,-76.64,-24.59,-82.91,39.57,2.14,-39.57,-2.14,141.75,88.95,17.33,29.13,0,0,0,
long_vid.mov,118,"56.7,-60.3",81.81,64.78,666.24,-63.55,79.65,70.92,924.88,205.37,81.85,92.52,751.11,827.34,19.39,19.39,113.89,113.89,20.48,-332.25,78.71,-223.33,-77.88,-228.83,93.79,-109.66,-117.95,-115.71,74.86,-78.48,-24.79,-85.05,39.89,2.58,-39.89,-2.58,141.17,88.71,17.31,29.04,0,0,0,
long_vid.mov,119,"56.87,-62.5",113.58,86.79,1750.57,1213.09,101.38,97.25,1197.48,1450.97,103.48,120.44,1192.15,1538.4,18.17,18.17,-67.41,-67.41,20.98,-334.66,79.62,-225.76,-77.81,-230.77,94.64,-111.56,-117.74,-117.82,74.83,-80.4,-24.84,-87.65,39.99,2.83,-39.99,-2.83,140.07,88.52,17.33,28.89,0,0,0,
long_vid.mov,120,"57.14,-63.02",92.85,69.22,-1142.18,-968.23,74.94,77.61,-1457.03,-1082.3,75.94,94.97,-1518.01,-1403.39,20.68,20.68,138.5,138.5,21.44,-334.84,80.09,-225.96,-77.84,-230.47,94.87,-111.59,-118.06,-117.67,74.52,-80.54,-25.09,-87.98,40.09,2.53,-40.09,-2.53,139.4,88.09,17.29,29.03,0,0,0,
long_vid.mov,121,"55.51,-62.88",63.13,54.63,-1637.6,-804.01,63.46,55.23,-632.63,-1233.11,47.46,60.03,-1569.08,-1925.44,15.26,15.26,-298.86,-298.86,21.45,-334.77,79.77,-225.93,-78.32,-229.9,94.21,-112.52,-118.54,-117.44,74.62,-80.84,-25.33,-88.06,40.22,2.31,-40.22,-2.31,141.01,87.82,17.09,29.19,0,0,0,
long_vid.mov,122,"55.03,-61.39",23.34,30.78,-2193.08,-1314.49,39.21,31.44,-1336.35,-1311.0,21.25,28.52,-1444.35,-1736.61,19.06,19.06,209.77,209.77,21.05,-334.26,79.7,-225.5,-78.55,-229.31,93.64,-112.02,-119.02,-116.77,74.17,-80.63,-25.97,-87.45,40.29,1.84,-40.29,-1.84,141.18,87.71,16.84,29.33,0,0,0,
long_vid.mov,123,"53.51,-60.68",27.91,45.9,252.02,833.03,48.09,49.34,488.98,986.23,16.2,41.15,-278.47,696.0,24.81,24.81,316.68,316.68,20.35,-333.58,79.09,-225.04,-79.43,-228.61,92.92,-112.04,-119.97,-115.84,74.11,-80.59,-26.68,-86.6,40.32,1.21,-40.32,-1.21,142.14,87.63,16.7,29.53,0,0,0,
long_vid.mov,124,"51.84,-59.36",34.05,43.3,338.17,-143.09,39.02,55.93,-499.82,363.16,21.29,48.82,280.68,423.04,29.56,29.56,261.58,261.58,20.41,-333.09,79.53,-224.55,-79.47,-228.01,93.23,-111.47,-119.99,-114.95,73.82,-80.07,-26.3,-86.05,40.25,0.72,-40.25,-0.72,141.38,87.43,16.8,29.51,0,0,0,
